"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-17",,,,,,,,,,,"43",",,U","48","H,,U","36","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-18",,,,,,,,,,,"43",",,U","52","H,,U","34","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-19",,,,,,,,,,,"42",",,U","45","H,,U","39","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-20",,,,,,,,,,,"42",",,U","48","H,,U","36","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-21",,,,,,,,,,,"42",",,U","59","H,,U","31","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-22",,,,,,,,,,,"43",",,U","59","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-23",,,,,,,,,,,"44",",,U","56","H,,U","34","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-24",,,,,,,,,,,"45",",,U","50","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-25",,,,,,,,,,,"43",",,U","55","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-26",,,,,,,,,,,"43",",,U","52","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-27",,,,,,,,,,,"47",",,U","51","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-28",,,,,,,,,,,"44",",,U","56","H,,U","36","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-29",,,,,,,,,,,"42",",,U","52","H,,U","34","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-30",,,,,,,,,,,"44",",,U","50","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-01-31",,,,,,,,,,,"41",",,U","54","H,,U","31","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-01",,,,,,,,,,,"44",",,U","51","H,,U","34","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-02",,,,,,,,,,,"45",",,U","52","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-03",,,,,,,,,,,"43",",,U","46","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-04",,,,,,,,,,,"44",",,U","57","H,,U","34","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-05",,,,,,,,,,,"44",",,U","58","H,,U","32","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-06",,,,,,,,,,,"49",",,U","59","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-07",,,,,,,,,,,"44",",,U","59","H,,U","34","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-08",,,,,,,,,,,"42",",,U","56","H,,U","29","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-09",,,,,,,,,,,"47",",,U","64","H,,U","32","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-10",,,,,,,,,,,"46",",,U","61","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-11",,,,,,,,,,,"47",",,U","61","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-12",,,,,,,,,,,"49",",,U","66","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-13",,,,,,,,,,,"51",",,U","62","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-14",,,,,,,,,,,"51",",,U","65","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-15",,,,,,,,,,,"53",",,U","64","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-16",,,,,,,,,,,"55",",,U","61","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-17",,,,,,,,,,,"58",",,U","66","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-18",,,,,,,,,,,"50",",,U","62","H,,U","40","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-19",,,,,,,,,,,"47",",,U","58","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-20",,,,,,,,,,,"49",",,U","60","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-21",,,,,,,,,,,"48",",,U","55","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-22",,,,,,,,,,,"48",",,U","51","H,,U","45","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-23",,,,,,,,,,,"49",",,U","59","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-24",,,,,,,,,,,"51",",,U","58","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-25",,,,,,,,,,,"51",",,U","56","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-26",,,,,,,,,,,"44",",,U","48","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-27",,,,,,,,,,,"44",",,U","56","H,,U","36","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-28",,,,,,,,,,,"46",",,U","63","H,,U","31","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-02-29",,,,,,,,,,,"47",",,U","58","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-01",,,,,,,,,,,"46",",,U","50","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-02",,,,,,,,,,,"51",",,U","70","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-03",,,,,,,,,,,"47",",,U","58","H,,U","34","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-04",,,,,,,,,,,"50",",,U","66","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-05",,,,,,,,,,,"51",",,U","62","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-06",,,,,,,,,,,"55",",,U","69","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-07",,,,,,,,,,,"58",",,U","75","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-08",,,,,,,,,,,"62",",,U","80","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-09",,,,,,,,,,,"65",",,U","82","H,,U","51","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-10",,,,,,,,,,,"70",",,U","84","H,,U","54","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-11",,,,,,,,,,,"62",",,U","79","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-12",,,,,,,,,,,"62",",,U","77","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-13",,,,,,,,,,,"63",",,U","79","H,,U","45","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-14",,,,,,,,,,,"65",",,U","79","H,,U","53","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-15",,,,,,,,,,,"65",",,U","83","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-16",,,,,,,,,,,"64",",,U","82","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-17",,,,,,,,,,,"65",",,U","81","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-18",,,,,,,,,,,"66",",,U","83","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-19",,,,,,,,,,,"63",",,U","80","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-20",,,,,,,,,,,"67",",,U","87","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-21",,,,,,,,,,,"63",",,U","81","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-22",,,,,,,,,,,"60",",,U","74","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-23",,,,,,,,,,,"56",",,U","73","H,,U","45","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-24",,,,,,,,,,,"56",",,U","70","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-25",,,,,,,,,,,"50",",,U","58","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-26",,,,,,,,,,,"50",",,U","58","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-27",,,,,,,,,,,"54",",,U","67","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-28",,,,,,,,,,,"59",",,U","77","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-29",,,,,,,,,,,"65",",,U","83","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-30",,,,,,,,,,,"51",",,U","58","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-03-31",,,,,,,,,,,"54",",,U","68","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-01",,,,,,,,,,,"55",",,U","74","H,,U","36","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-02",,,,,,,,,,,"59",",,U","76","H,,U","45","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-03",,,,,,,,,,,"60",",,U","76","H,,U","45","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-04",,,,,,,,,,,"55",",,U","70","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-05",,,,,,,,,,,"51",",,U","66","H,,U","39","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-06",,,,,,,,,,,"51",",,U","68","H,,U","36","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-07",,,,,,,,,,,"57",",,U","75","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-08",,,,,,,,,,,"61",",,U","79","H,,U","45","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-09",,,,,,,,,,,"65",",,U","84","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-10",,,,,,,,,,,"68",",,U","87","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-11",,,,,,,,,,,"64",",,U","81","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-12",,,,,,,,,,,"59",",,U","77","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-13",,,,,,,,,,,"52",",,U","66","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-14",,,,,,,,,,,"53",",,U","65","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-15",,,,,,,,,,,"51",",,U","60","H,,U","40","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-16",,,,,,,,,,,"50",",,U","62","H,,U","36","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-17",,,,,,,,,,,"50",",,U","62","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-18",,,,,,,,,,,"51",",,U","61","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-19",,,,,,,,,,,"55",",,U","64","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-20",,,,,,,,,,,"56",",,U","64","H,,U","51","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-21",,,,,,,,,,,"55",",,U","67","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-22",,,,,,,,,,,"60",",,U","81","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-23",,,,,,,,,,,"66",",,U","82","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-24",,,,,,,,,,,"67",",,U","85","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-25",,,,,,,,,,,"72",",,U","90","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-26",,,,,,,,,,,"75",",,U","95","H,,U","58","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-27",,,,,,,,,,,"74",",,U","91","H,,U","55","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-28",,,,,,,,,,,"69",",,U","83","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-29",,,,,,,,,,,"66",",,U","80","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-04-30",,,,,,,,,,,"66",",,U","86","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-01",,,,,,,,,,,"71",",,U","92","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-02",,,,,,,,,,,"74",",,U","94","H,,U","56","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-03",,,,,,,,,,,"76",",,U","97","H,,U","58","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-04",,,,,,,,,,,"69",",,U","90","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-05",,,,,,,,,,,"61",",,U","79","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-06",,,,,,,,,,,"62",",,U","82","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-07",,,,,,,,,,,"62",",,U","77","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-08",,,,,,,,,,,"62",",,U","77","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-09",,,,,,,,,,,"63",",,U","82","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-10",,,,,,,,,,,"59",",,U","75","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-11",,,,,,,,,,,"58",",,U","74","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-12",,,,,,,,,,,"62",",,U","80","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-13",,,,,,,,,,,"66",",,U","86","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-14",,,,,,,,,,,"68",",,U","88","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-15",,,,,,,,,,,"65",",,U","84","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-16",,,,,,,,,,,"65",",,U","84","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-17",,,,,,,,,,,"58",",,U","72","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-18",,,,,,,,,,,"62",",,U","75","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-19",,,,,,,,,,,"63",",,U","81","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-20",,,,,,,,,,,"61",",,U","78","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-21",,,,,,,,,,,"58",",,U","75","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-22",,,,,,,,,,,"59",",,U","73","H,,U","45","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-23",,,,,,,,,,,"59",",,U","76","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-24",,,,,,,,,,,"63",",,U","80","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-25",,,,,,,,,,,"63",",,U","82","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-26",,,,,,,,,,,"66",",,U","86","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-27",,,,,,,,,,,"67",",,U","82","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-28",,,,,,,,,,,"61",",,U","72","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-29",,,,,,,,,,,"63",",,U","83","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-30",,,,,,,,,,,"71",",,U","90","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-05-31",,,,,,,,,,,"76",",,U","97","H,,U","56","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-01",,,,,,,,,,,"77",",,U","95","H,,U","56","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-02",,,,,,,,,,,"76",",,U","96","H,,U","55","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-03",,,,,,,,,,,"71",",,U","92","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-04",,,,,,,,,,,"71",",,U","91","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-05",,,,,,,,,,,"71",",,U","91","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-06",,,,,,,,,,,"73",",,U","90","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-07",,,,,,,,,,,"64",",,U","79","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-08",,,,,,,,,,,"61",",,U","75","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-09",,,,,,,,,,,"63",",,U","79","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-10",,,,,,,,,,,"65",",,U","82","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-11",,,,,,,,,,,"68",",,U","85","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-12",,,,,,,,,,,"71",",,U","90","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-13",,,,,,,,,,,"74",",,U","93","H,,U","53","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-14",,,,,,,,,,,"77",",,U","96","H,,U","57","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-15",,,,,,,,,,,"81",",,U","101","H,,U","62","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-16",,,,,,,,,,,"80",",,U","99","H,,U","61","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-17",,,,,,,,,,,"67",",,U","84","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-18",,,,,,,,,,,"68",",,U","87","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-19",,,,,,,,,,,"69",",,U","89","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-20",,,,,,,,,,,"71",",,U","90","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-21",,,,,,,,,,,"72",",,U","92","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-22",,,,,,,,,,,"72",",,U","90","H,,U","56","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-23",,,,,,,,,,,"70",",,U","89","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-24",,,,,,,,,,,"70",",,U","90","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-25",,,,,,,,,,,"74",",,U","94","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-26",,,,,,,,,,,"74",",,U","92","H,,U","53","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-27",,,,,,,,,,,"76",",,U","95","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2004-06-28",,,,,,,,,,,"78",",,U","94","H,,U","61","H,,U"
